sentence	label
[CLS]  Quand le premier satellite du système BeiDou-2 a-t-il été lancé ?  [SEP]  En avril 2007, le premier satellite de BeiDou-2, à savoir Compass-M1 (pour valider les fréquences de la constellation BeiDou-2) a été placé sur son orbite opérationnelle avec succès. Le deuxième satellite de la constellation BeiDou-2, Compass-G2, a été lancé le 15 avril 2009. Le 15 janvier 2010, le site Web officiel du système de satellites de navigation BeiDou a été mis en ligne et le troisième satellite du système (Compass-G1) a été placé sur son orbite par une fusée Long March 3C le 17 janvier 2010. Le 2 juin 2010, le quatrième satellite a été mis sur orbite avec succès. Le cinquième orbiteur a été lancé dans l'espace depuis le centre de lancement Xichang par une fusée porteuse LM-3I le 1er août 2010. Trois mois plus tard, le 1er novembre 2010, le sixième satellite a été mis sur orbite par LM-3C.	0
[CLS]  En quoi les techniques de reproduction asexuée peuvent-elles aider les annélides ?  [SEP]  Les vers de terre sont des oligochètes qui soutiennent les chaînes alimentaires terrestres à la fois comme proies et, dans certaines régions, jouent un rôle important dans l'aération et l'enrichissement du sol. L'enfouissement des polychètes marins, qui peuvent constituer jusqu'au tiers de toutes les espèces dans les milieux littoraux, favorise le développement des écosystèmes en permettant à l'eau et à l'oxygène de pénétrer dans le plancher océanique. En plus d'améliorer la fertilité du sol, les annélides servent d'aliments et d'appâts aux humains. Les scientifiques observent les annélides pour surveiller la qualité de l'eau de mer et de l'eau douce. Bien que les sangsues ne soient plus préférées des médecins, certaines espèces de sangsues sont considérées comme des espèces en voie de disparition parce qu'elles ont été surexploitées à cette fin au cours des derniers siècles. Les mâchoires des vers de terre sont maintenant étudiées par les ingénieurs car	1
[CLS]  Quand les femmes ont-elles été admises dans le Nord-Ouest ?  [SEP]  La fondation de la Northwestern University remonte à une réunion, le 31 mai 1850, de neuf hommes d'affaires, chefs méthodistes et avocats éminents de Chicago qui avaient eu l'idée d'établir une université pour servir ce qu'on appelait autrefois les Territoires du Nord-Ouest. Le 28 janvier 1851, l'Assemblée générale de l'Illinois accordait une charte aux administrateurs de la North-Western University, faisant de cette université la première université à charte de l'Illinois. Les neuf fondateurs de l'école, tous méthodistes (trois d'entre eux ministres), s'agenouillaient dans la prière et le culte avant de lancer leur première réunion d'organisation. Bien qu'ils aient affilié l'université à l'Église méthodiste épiscopale, ils s'engageaient dans des admissions non sectaires, croyant que le Nord-Ouest devait servir tous les habitants du nouveau territoire en développement.	1
[CLS]  Quel pourcentage des diplômés de juin 2010 ont reçu des prêts fédéraux ou privés ?  [SEP]  À l'automne 2014, parmi les six écoles de premier cycle, 40,6 % des étudiants de premier cycle sont inscrits au Weinberg College of Arts and Sciences, 21,3 % à la McCormick School of Engineering and Applied Science, 14,3 % à la School of Communication, 11,7 % à la Medill School of Journalism, 5,7 % à la Bienen School of Music et 6,4 % à la School of Education and Social Policy. Les cinq diplômes de premier cycle les plus souvent décernés sont en économie, en journalisme, en communications, en psychologie et en sciences politiques. Bien que les étudiants professionnels soient affiliés à leurs écoles respectives, la School of Professional Studies offre des programmes de maîtrise et de baccalauréat ainsi que des programmes de certificat adaptés aux études professionnelles.	1
[CLS]  Quel ancien ennemi voulait une alliance avec les Romains ?  [SEP]  Avec l'affaiblissement de l'Egypte et de la Macédoine, l'Empire Séleucide tenta avec de plus en plus d'agressivité et de succès de conquérir l'ensemble du monde grec. Désormais, non seulement les alliés de Rome contre Philippe, mais Philippe lui-même, cherchèrent une alliance romaine contre les Séleucides. La situation fut aggravée par le fait qu'Hannibal était maintenant conseiller militaire en chef de l'empereur Séleucide et que l'on pensait que les deux planifiaient une conquête pure et simple non seulement de la Grèce, mais de Rome elle-même. Les Séleucides étaient beaucoup plus forts que les Macédoniens, car ils contrôlaient une grande partie de l'ancien Empire persan et qu'ils avaient presque entièrement reconstitué l'ancien empire d'Alexandre le Grand.	0
[CLS]  Qu'est-ce que Feynman a contribué à développer dans les années 1980 ?  [SEP]  Les diagrammes de Feynman sont maintenant fondamentaux pour la théorie des cordes et la théorie M et ont même été étendus topologiquement. Les lignes du monde des diagrammes se sont développées pour devenir des tubes permettant de mieux modéliser des objets plus compliqués comme des cordes et des membranes. Peu de temps avant sa mort, Feynman a critiqué la théorie des cordes dans une entrevue : "Je n'aime pas qu'ils ne calculent rien", a-t-il dit. "Je n'aime pas qu'ils ne vérifient pas leurs idées. Je n'aime pas cela pour tout ce qui n'est pas d'accord avec une expérience, ils préparent une explication," Eh bien, c'est peut-être encore vrai "." Ces mots ont depuis été abondamment cités par les adversaires de la direction théorique des cordes pour la physique des particules.	1
[CLS]  Au-delà de l'investissement, qu'est-ce qui est responsable du niveau de vie élevé de l'île ?  [SEP]  St. Barthélemy dispose d'environ 25 hôtels, la plupart avec 15 chambres ou moins. Les plus grands disposent de 58 chambres. Les hôtels sont classés à la manière traditionnelle française ; 3 étoiles, 4 étoiles et 4 étoiles Luxe. Notons en particulier Eden Rock et Cheval Blanc. L'hôtel Le Toiny, l'hôtel le plus cher de l "île, dispose de 12 chambres. La plupart des lieux d'hébergement sont sous forme de villas privées, dont environ 400 sont à louer sur l" île. L'industrie touristique de l "île, bien que chère, attire 70 000 visiteurs chaque année dans ses hôtels et villas de luxe et 130 000 autres personnes arrivent en bateau de luxe. Elle attire également une main-d" œuvre du Brésil et du Portugal pour répondre aux besoins de l'industrie.	1
[CLS]  En quel jour un traité final a-t-il été signé entre les chefs des Îles Marshall et les Allemands ?  [SEP]  Par la suite, sept autres chefs de sept autres îles ont signé un traité en allemand et en marshallais et une copie finale, attestée par Rötger, a été envoyée le 1er novembre au ministère allemand des Affaires étrangères. Les Allemands ont érigé une pancarte déclarant un "protectorat impérial allemand" à Jaluit. On a spéculé que la crise des Carolines avec l'Espagne, qui a presque provoqué une guerre, était en fait "une feinte pour couvrir l'acquisition des îles Marshall", qui est passée presque inaperçue à l'époque, bien que les îles soient la principale source de coprah en Micronésie. L'Espagne a vendu les îles à l'Allemagne en 1884 par médiation papale.	0
[CLS]  La pièce était le numéro d'ouverture pour le début de la saison 2013 à quel endroit ?  [SEP]  La pièce de Sergel a été présentée en tournée au Royaume-Uni à partir du West Yorkshire Playhouse à Leeds en 2006, et de nouveau en 2011 au York Theatre Royal, les deux productions mettant en vedette Duncan Preston dans le rôle d'Atticus Finch. La pièce a également ouvert la saison 2013 au Regent's Park Open Air Theatre à Londres, où elle a été jouée en salle et où Robert Sean Leonard a joué le rôle d'Atticus Finch, sa première apparition à Londres en 22 ans. La production revient en salle pour fermer la saison 2014, avant une tournée au Royaume-Uni.	0
[CLS]  Que sont les bactériophages ?  [SEP]  Les bactériophages sont des virus qui infectent les bactéries. Il existe de nombreux types de bactériophages, dont certains ne font qu'infecter et lyser la bactérie hôte, tandis que d'autres s'insèrent dans le chromosome bactérien. Un bactériophage peut contenir des gènes qui contribuent au phénotype de son hôte : par exemple, au cours de l "évolution d'Escherichia coli O157 : H7 et de Clostridium botulinum, les gènes de toxine d'un phage intégré ont transformé une bactérie ancestrale inoffensive en un pathogène mortel. Les bactéries résistent à l'infection bactérienne par des systèmes de modification de restriction qui dégradent l'ADN étranger et par un système qui utilise les séquences du CRISPR pour retenir les fragments des génomes du phage avec lesquels les bactéries sont entrées en contact dans le passé, ce qui leur permet de bloquer la réplication du virus par une forme d'interférence ARN.	0
[CLS]  Qu'est-ce qui a influencé House ?  [SEP]  L'instrumentation électronique et l'arrangement minimal de Synthesizing : Ten Ragas to a Disco Beat (1982) de Charanjit Singh, un album de ragas indiens interprété dans un style disco, ont anticipé les sons de la musique acid house, mais il n'est pas connu d'avoir eu une influence sur le genre avant la redécouverte de l'album au 21e siècle.	1
[CLS]  Pendant combien d'années la guerre ottomane contre l'Autriche des Habsbourg a-t-elle eu lieu ?  [SEP]  En revanche, la frontière des Habsbourg s'était quelque peu stabilisée, une impasse provoquée par un durcissement des défenses des Habsbourg. La longue guerre contre l'Autriche des Habsbourg (1593-1606) a créé la nécessité d'un plus grand nombre d'infanterie ottomane équipée d'armes à feu, ce qui a entraîné un assouplissement de la politique de recrutement. Cela a contribué à des problèmes d'indiscipline et de rébellion pure et simple au sein du corps, qui n'ont jamais été entièrement résolus. Des tireurs d'élite irréguliers (Sekban) ont également été recrutés et, au moment de leur démobilisation, se sont transformés en brigandage dans les révoltes de Jelali (1595-1610), ce qui a engendré une anarchie généralisée en Anatolie à la fin du XVIe et au début du XVIIe siècle.	0
